title,author,avg_rating,genre,price,currency,cover_url,link,cluster,pca_1,pca_2
Sophie’s World,Jostein Gaarder,3.97,Fiction,4.99,EUR,http://books.google.com/books/content?id=J8nE3B5lD9AC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10959.Sophie_s_World,0,-1.029072872211116,-0.139808730237624
"Souls Unfractured (Hades Hangmen, #3)",Tillie Cole,4.11,Cult Members,8.99,NAN,http://books.google.com/books/content?id=H4GpwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/22107214-souls-unfractured,0,0.02874362978711589,-0.07456496073828037
Speak,Laurie Halse Anderson,4.05,Juvenile Fiction,4.99,EUR,http://books.google.com/books/content?id=3GqlDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/39280444-speak,0,-0.7454806629257198,-0.42340093952301905
"Speaker for the Dead (Ender's Saga, #2)",Orson Scott Card,4.04,Fiction,8.99,NAN,http://books.google.com/books/content?id=5q6IPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/7967.Speaker_for_the_Dead,0,-0.21939955333760774,0.17357822238644244
"Specials (Uglies, #3)",Scott Westerfeld,3.77,Young Adult Fiction,8.99,NAN,http://books.google.com/books/content?id=5nIoLgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/24765.Specials,0,-1.1765232596758237,1.1307019287246554
"Spirit Bound (Vampire Academy, #5)",Richelle Mead,4.32,Young Adult Fiction,8.99,EUR,http://books.google.com/books/content?id=8FswGzEr26QC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6479259-spirit-bound,0,0.7731731791612836,-0.8189945101124457
Stardust,Neil Gaiman,4.1,Adventure Stories,8.99,NAN,http://books.google.com/books/content?id=UHJUJAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/16793.Stardust,0,-0.006705396373561157,-0.039115934577603435
"Stargirl (Stargirl, #1)",Jerry Spinelli,3.77,Unknown,8.99,NAN,http://books.google.com/books/content?id=S4isoAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/22232.Stargirl,0,-1.1765232596758237,1.1307019287246554
Starship Troopers,Robert A. Heinlein,3.99,Fiction,9.99,EUR,http://books.google.com/books/content?id=PSl4DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/17214.Starship_Troopers,0,-0.2562621502037839,0.4912058871270115
Steppenwolf,Hermann Hesse,4.13,Foreign Language Study,6.99,EUR,http://books.google.com/books/content?id=IrB3DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/16631.Steppenwolf,0,-0.18112338576592932,-0.42622808093402187
Still Alice,Lisa Genova,4.3,Fiction,8.99,NAN,http://books.google.com/books/content?id=dKvQ4f-Bq48C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2153405.Still_Alice,0,0.7022751268399328,-0.748096457791095
Still Life with Woodpecker,Tom Robbins,4.04,Fiction,7.9,EUR,http://books.google.com/books/content?id=O-Z1-eAQzPIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/9566.Still_Life_with_Woodpecker,0,-0.3724165153291519,0.020561260394897796
Stoner,John  Williams,4.11,Adultery,8.99,NAN,http://books.google.com/books/content?id=U_REAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/166997.Stoner,0,0.02874362978711589,-0.07456496073828037
"Storm Front (The Dresden Files, #1)",Jim  Butcher,4.11,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/47212.Storm_Front,0,0.02874362978711589,-0.07456496073828037
Stranger in a Strange Land,Robert A. Heinlein,3.92,Fiction,3.49,EUR,http://books.google.com/books/content?id=gnwETwF8Zb4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/350.Stranger_in_a_Strange_Land,0,-1.416891803920285,-0.1731374003400457
Survivor,Chuck Palahniuk,3.93,Fiction,8.99,EUR,http://books.google.com/books/content?id=iUeui6zffaAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/36236123-survivor,0,-0.6093388411050286,0.5635175101538621
Suzanne's Diary for Nicholas,James  Patterson,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=Th-cPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/7494.Suzanne_s_Diary_for_Nicholas,0,0.02874362978711589,-0.07456496073828037
"Swann’s Way (In Search of Lost Time, #1)",Marcel Proust,4.11,Fiction,9.88,EUR,http://books.google.com/books/content?id=TCPOCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/12749.Swann_s_Way,0,0.15368408499122085,0.05037549446582498
"Tai-Pan (Asian Saga, #2)",James Clavell,4.25,Fiction,8.99,NAN,http://books.google.com/books/content?id=OpdWswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/42933.Tai_Pan,0,0.52502999603656,-0.5708513269877228
Taming Flame,Therisa Peimer,4.11,Fiction,5.34,EUR,http://books.google.com/books/content?id=B3N7EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/61608233-taming-flame,0,-0.48365261908365137,-0.5869612096090492
Tao Te Ching,Lao Tzu,4.29,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/67896.Tao_Te_Ching,0,0.6668261006792587,-0.7126474316304212
"Tears of Tess (Monsters in the Dark, #1)",Pepper Winters,4.09,Fiction,8.99,NAN,http://books.google.com/books/content?id=9Qy4BgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/18134894-tears-of-tess,0,-0.04215442253423506,-0.0036669084169296375
"Tempted (House of Night, #6)",P.C. Cast,4.11,Juvenile Fiction,4.49,EUR,http://books.google.com/books/content?id=KSMHyDXZJeoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6262365-tempted,0,-0.6029777729302683,-0.7062863634556665
Tender Is the Night,F. Scott Fitzgerald,3.83,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/46164.Tender_Is_the_Night,0,-0.9638291027117755,0.9180077717606079
Tess of the D’Urbervilles,Thomas Hardy,3.84,Fiction,3.49,EUR,http://books.google.com/books/content?id=QrwzEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/32261.Tess_of_the_D_Urbervilles,0,-1.7004840132056824,0.11045480894535094
The 5 Love Languages: The Secret to Love that Lasts,Gary Chapman,4.11,Family & Relationships,8.99,NAN,http://books.google.com/books/content?id=K1fRBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/23878688-the-5-love-languages,0,0.02874362978711589,-0.07456496073828037
"The 5th Wave (The 5th Wave, #1)",Rick Yancey,4.1,Young Adult Fiction,8.88,EUR,http://books.google.com/books/content?id=kQ5zDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/16101128-the-5th-wave,0,-0.022147475106652693,-0.054558013310695014
The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Stephen R. Covey,4.05,Business & Economics,8.99,NAN,http://books.google.com/books/content?id=sm4TAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/36072.The_7_Habits_of_Highly_Effective_People,0,-0.18395052717693386,0.1381291962257687
The Addiction Manifesto,Jerry Weaver,4.74,Self-Help,8.99,NAN,http://books.google.com/books/content?id=iq9XDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/58572970-the-addiction-manifesto,0,2.262032277909619,-2.3078536088607766
The Adventures of Huckleberry Finn,Mark Twain,3.83,Fiction,2.49,EUR,http://books.google.com/books/content?id=6u8sEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2956.The_Adventures_of_Huckleberry_Finn,0,-1.8763155733035528,0.005521301168827673
"The Adventures of Sherlock Holmes (Sherlock Holmes, #3)",Arthur Conan Doyle,4.3,"Detective And Mystery Stories, English",8.99,NAN,http://books.google.com/books/content?id=L-I99mByKUsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/3590.The_Adventures_of_Sherlock_Holmes,0,0.7022751268399328,-0.748096457791095
The Adventures of Tom Sawyer,Mark Twain,3.92,Fiction,8.99,NAN,http://books.google.com/books/content?id=t5yFTpIJYhcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/24583.The_Adventures_of_Tom_Sawyer,0,-0.6447878672657041,0.5989665363145376
The Aeneid,Virgil,4.11,Poetry,9.49,EUR,http://books.google.com/books/content?id=EeeeiUmD4hgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/12914.The_Aeneid,0,0.09893489675571415,-0.004373693769681896
The Age of Innocence,Edith Wharton,4.11,Juvenile Fiction,2.55,EUR,http://books.google.com/books/content?id=8iXZCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/53835.The_Age_of_Innocence,0,-0.8753198887684297,-0.9786284792938287
The Agony and the Ecstasy,Irving Stone,4.11,Unknown,8.99,NAN,http://books.google.com/books/content?id=j8DlGG-jhskC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/321552.The_Agony_and_the_Ecstasy,0,0.02874362978711589,-0.07456496073828037
The Alchemist,Paulo Coelho,3.92,Business & Economics,10.21,EUR,http://books.google.com/books/content?id=FEL8DlqjYEkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/865.The_Alchemist,0,-0.4735211758623243,0.7702332277179179
"The Alienist (Dr. Laszlo Kreizler, #1)",Caleb Carr,4.05,Fiction,9.88,EUR,http://books.google.com/books/content?id=clOrZLvg56kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/40024.The_Alienist,0,-0.05901007197282888,0.26306965142987404
The Amazing Adventures of Kavalier & Clay,Michael Chabon,4.19,Fiction,14.16,EUR,http://books.google.com/books/content?id=3T61gEg6WhwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/3985.The_Amazing_Adventures_of_Kavalier_Clay,0,1.0381135395278192,0.36762053043163123
"The Amber Spyglass (His Dark Materials, #3)",Philip Pullman,4.06,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=7EglAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/18122.The_Amber_Spyglass,0,-0.14850150101625995,0.1026801700650949
"The Amulet of Samarkand (Bartimaeus, #1)",Jonathan Stroud,3.99,Young Adult Fiction,8.99,EUR,http://books.google.com/books/content?id=ZWnqFRhUHX4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/334123.The_Amulet_of_Samarkand,0,-0.39664468414098036,0.35082335318981456
"The Angel Experiment (Maximum Ride, #1)",James  Patterson,4.11,Juvenile Fiction,2.99,EUR,http://books.google.com/books/content?id=2p2YVoonkxUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/13152.The_Angel_Experiment,0,-0.8135515738360631,-0.9168601643614621
The Arabian Nights,Anonymous,4.11,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/93101.The_Arabian_Nights,0,0.02874362978711589,-0.07456496073828037
"The Art of Avoiding Your Alpha (Wildwood, #2)",Lola Glass,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=mMtG0QEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/208567667-the-art-of-avoiding-your-alpha,0,0.02874362978711589,-0.07456496073828037
"The Art of Avoiding Your Werewolf (Wildwood, #1)",Lola Glass,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=UaSs0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/205879799-the-art-of-avoiding-your-werewolf,0,0.02874362978711589,-0.07456496073828037
The Art of Racing in the Rain,Garth Stein,4.23,Fiction,9.99,EUR,http://books.google.com/books/content?id=s8zIH7dnYCsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/3153910-the-art-of-racing-in-the-rain,0,0.5945144776524087,-0.35957074072917844
The Art of War,Sun Tzu,4.11,History,9.99,EUR,http://books.google.com/books/content?id=3dY4DgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10534.The_Art_of_War,0,0.16912616372431238,0.06581757319891657
"The Assassin's Blade (Throne of Glass, #0.1-0.5)",Sarah J. Maas,4.48,Fiction,10.04,EUR,http://books.google.com/books/content?id=A0AXAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/18243700-the-assassin-s-blade,0,1.4877592583661348,-1.2387772680491824
The Awakening,Kate Chopin,3.69,Fiction,8.99,NAN,http://books.google.com/books/content?id=KFyuAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/58345.The_Awakening,0,-1.4601154689612212,1.414294138010052
"The Awakening (Darkest Powers, #2)",Kelley Armstrong,4.16,Young Adult Fiction,16.76,EUR,http://books.google.com/books/content?id=TAajAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5391115-the-awakening,0,1.2967610492825055,0.838962197150368
"The Awakening / The Struggle (The Vampire Diaries, #1-2)",L.J. Smith,3.67,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/395871.The_Awakening_The_Struggle,0,-1.5310135212825708,1.4851921903314014
The BFG,Roald Dahl,4.23,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=sf4lzGnXuDEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/6319.The_BFG,0,0.45413194371521226,-0.4999532746663754
"The Bad Beginning (A Series of Unfortunate Events, #1)",Lemony Snicket,4.11,Juvenile Fiction,5.69,EUR,http://books.google.com/books/content?id=sUtrdMJvFXAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/78411.The_Bad_Beginning,0,-0.43451873220563253,-0.5378273227310303
"The Ballad of Never After (Once Upon a Broken Heart, #2)",Stephanie Garber,4.11,Young Adult Fiction,10.82,EUR,http://books.google.com/books/content?id=f05VEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/59808071-the-ballad-of-never-after,0,0.2856436668921855,0.18233507636679003
"The Ballad of Songbirds and Snakes (The Hunger Games, #0)",Suzanne Collins,4.11,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=D-1QEQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/51901147-the-ballad-of-songbirds-and-snakes,0,0.02874362978711589,-0.07456496073828037
"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",Rick Riordan,4.42,"Animals, Mythical",8.99,NAN,http://books.google.com/books/content?id=SRFuuAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/2120932.The_Battle_of_the_Labyrinth,0,1.1276634407680288,-1.17348477171919
The Beach,Alex Garland,3.91,Fiction,8.99,NAN,http://books.google.com/books/content?id=cZWZ_Scx7u8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/607639.The_Beach,0,-0.6802368934263779,0.6344155624752114
"The Bean Trees (Greer Family, #1)",Barbara Kingsolver,3.94,Fiction,4.49,EUR,http://books.google.com/books/content?id=wgxMqRRWzT8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/30868.The_Bean_Trees,0,-1.2056112176617388,-0.10365291872419789
The Bell Jar,Sylvia Plath,4.05,Fiction,8.99,NAN,http://books.google.com/books/content?id=vRPtAQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/6514.The_Bell_Jar,0,-0.18395052717693386,0.1381291962257687
The Bhagavad Gita,Krishna-Dwaipayana Vyasa,4.11,Religion,8.99,NAN,http://books.google.com/books/content?id=0VUUzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/99944.The_Bhagavad_Gita,0,0.02874362978711589,-0.07456496073828037
"The Big Sleep (Philip Marlowe, #1)",Raymond Chandler,4.04,Fiction,0.99,EUR,http://books.google.com/books/content?id=ZgfbDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2052.The_Big_Sleep,0,-1.3424598248351798,-0.949482049111133
"The Black Dahlia Ellroy, James ( Author ) Aug-01-2006 Paperback",James Ellroy,4.11,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/128765450-the-black-dahlia-ellroy-james-author-aug-01-2006-paperback,0,0.02874362978711589,-0.07456496073828037
The Blind Assassin,Margaret Atwood,3.95,Fiction,5.99,EUR,http://books.google.com/books/content?id=4WcFyY8ZEgkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/78433.The_Blind_Assassin,0,-0.9595883905952687,0.071471856020922
"The Blood of Olympus (The Heroes of Olympus, #5)",Rick Riordan,4.41,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=9N_awAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/18705209-the-blood-of-olympus,0,1.092214414607355,-1.1380357455585162
The Bluest Eye,Toni Morrison,3.99,Fiction,8.99,NAN,http://books.google.com/books/content?id=12_KUGLXigMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/11337.The_Bluest_Eye,0,-0.39664468414098036,0.35082335318981456
"The Bone Collector (Lincoln Rhyme, #1)",Jeffery Deaver,4.2,Fiction,5.49,EUR,http://books.google.com/books/content?id=lzrFiFmJP1gC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2373.The_Bone_Collector,0,-0.14355400354700043,-0.8849450649645402
The Bonfire of the Vanities,Tom Wolfe,3.81,Fiction,8.99,EUR,http://books.google.com/books/content?id=JDteDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2666.The_Bonfire_of_the_Vanities,0,-1.034727155033125,0.9889058240819572
The Book Thief,Markus Zusak,4.39,Young Adult Fiction,15.17,EUR,http://books.google.com/books/content?id=01EZAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/19063.The_Book_Thief,0,1.8888804220178785,-0.1995736335052885
The Book of Mormon: Another Testament of Jesus Christ,Joseph Smith Jr.,4.11,Mormon Church,8.99,NAN,http://books.google.com/books/content?id=hrSAuQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/323355.The_Book_of_Mormon,0,0.02874362978711589,-0.07456496073828037
"The Bourne Identity (Jason Bourne, #1)",Robert Ludlum,3.98,Foreign Language Study,8.99,NAN,http://books.google.com/books/content?id=KYaERAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/7869.The_Bourne_Identity,0,-0.43209371030165583,0.3862723793504899
The Boy in the Striped Pajamas,John Boyne,4.16,Young Adult Fiction,7.99,EUR,http://books.google.com/books/content?id=FKMAmEWLim8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/39999.The_Boy_in_the_Striped_Pajamas,0,0.06560622665329208,-0.3921926254788494
The Bridges of Madison County,Robert James Waller,3.51,Fiction,5.99,EUR,http://books.google.com/books/content?id=eb03AQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/83674.The_Bridges_of_Madison_County,0,-2.519345541664955,1.6312290070906033
The Brief Wondrous Life of Oscar Wao,Junot Díaz,3.89,Fiction,10.99,EUR,http://books.google.com/books/content?id=qW3n_pZqKycC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/297673.The_Brief_Wondrous_Life_of_Oscar_Wao,0,-0.4703698778733343,0.9860786826709543
"The Bronze Horseman (The Bronze Horseman, #1)",Paullina Simons,4.34,Fiction,10.99,EUR,http://books.google.com/books/content?id=BI6y5UpBDg4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/83144.The_Bronze_Horseman,0,1.1248362993570244,-0.6091274945593993
The Brothers Karamazov,Fyodor Dostoevsky,4.39,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/4934.The_Brothers_Karamazov,0,1.021316362286004,-1.0671376932371657
The Call of the Wild,Jack London,3.91,Unknown,8.99,NAN,http://books.google.com/books/content?id=j0oYi3O_tvgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/1852.The_Call_of_the_Wild,0,-0.6802368934263779,0.6344155624752114
The Canterbury Tales,Geoffrey Chaucer,3.52,Poetry,8.99,NAN,http://books.google.com/books/content?id=PtEy4VKRH_QC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/2696.The_Canterbury_Tales,0,-2.0627489136926904,2.016927582741519
The Case for Christ,Lee Strobel,4.1,Religion,8.99,EUR,http://books.google.com/books/content?id=_Q7xCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/73186.The_Case_for_Christ,0,-0.006705396373561157,-0.039115934577603435
"The Cat in the Hat (Cat in the Hat, #1)",Dr. Seuss,4.19,Brothers And Sisters,8.99,NAN,http://books.google.com/books/content?id=rFfhAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/233093.The_Cat_in_the_Hat,0,0.31233583907251344,-0.35815717002367703
The Catcher in the Rye,J.D. Salinger,3.8,Study Aids,8.99,NAN,http://books.google.com/books/content?id=M3dJfixJ6lIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/5107.The_Catcher_in_the_Rye,0,-1.0701761811938004,1.0243548502426323
The Chain Between Worlds (The Lost Artefacts #1),Johnathon Nicolaou,4.42,Unknown,8.99,NAN,http://books.google.com/books/content?id=fZCezwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/60288648-the-chain-between-worlds,0,1.1276634407680288,-1.17348477171919
"The Cheat Code (Wisdom Revolution, #3)",Misba,4.11,Fiction,4.99,EUR,http://books.google.com/books/content?id=GPbAEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/60743324-the-cheat-code,0,-0.5327865059616701,-0.6360950964870681
"The Chosen (Reuven Malter, #1)",Chaim Potok,4.11,Religion,22.75,EUR,http://books.google.com/books/content?id=xvTEDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/187181.The_Chosen,0,1.9604072967629398,1.8570987062375497
"The Chronicles of Narnia (The Chronicles of Narnia, #1-7)",C.S. Lewis,4.28,Juvenile Fiction,11.46,EUR,http://books.google.com/books/content?id=6EIoDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/11127.The_Chronicles_of_Narnia,0,0.9781219333434603,-0.3304535466448709
The Cider House Rules,John Irving,4.17,Fiction,8.99,NAN,http://books.google.com/books/content?id=09p5QbUcgCoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/4687.The_Cider_House_Rules,0,0.24143778675116245,-0.2872591177023263
"The City of Ember (Book of Ember, #1)",Jeanne DuPrau,3.85,Juvenile Fiction,7.99,EUR,http://books.google.com/books/content?id=BFoEqy_vxG4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/307791.The_City_of_Ember,0,-1.0333135843276227,0.7067271855020618
"The Clan of the Cave Bear (Earth's Children, #1)",Jean M. Auel,4.1,Fiction,8.99,NAN,http://books.google.com/books/content?id=ASvHBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/40611463-the-clan-of-the-cave-bear,0,-0.006705396373561157,-0.039115934577603435
The Client,John Grisham,3.97,Fiction,8.99,EUR,http://books.google.com/books/content?id=VltAJKJ2mboC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5359.The_Client,0,-0.4675427364623298,0.4217214055111637
The Club,Ellery Lloyd,4.11,Fiction,11.99,EUR,http://books.google.com/books/content?id=iBg_EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/58536005-the-club,0,0.4498912315987054,0.34658264107331044
The Collector,John Fowles,3.99,Fiction,8.99,NAN,http://books.google.com/books/content?id=ycDcsbsurcwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/243705.The_Collector,0,-0.39664468414098036,0.35082335318981456
The Color Purple,Alice Walker,4.28,Fiction,8.99,NAN,http://books.google.com/books/content?id=ZIogAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/52892857-the-color-purple,0,0.6313770745185848,-0.6771984054697474
"The Color of Magic (Discworld, #1; Rincewind, #1)",Terry Pratchett,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=Ba9JP76UxpQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/34497.The_Color_of_Magic,0,0.02874362978711589,-0.07456496073828037
The Communist Manifesto,Karl Marx,4.11,Young Adult Fiction,0.74,EUR,http://books.google.com/books/content?id=yLHkDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/30474.The_Communist_Manifesto,0,-1.1294122751947555,-1.2327208657201554
The Compleat Works of Wllm Shkspr,Reduced Shakespeare Company,4.43,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/1423.The_Compleat_Works_of_Wllm_Shkspr,0,1.1631124669287027,-1.2089337978798638
The Complete Calvin and Hobbes,Bill Watterson,4.81,Comics & Graphic Novels,8.99,NAN,http://books.google.com/books/content?id=wmjG5g4Yx7gC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/24812.The_Complete_Calvin_and_Hobbes,0,2.5101754610343394,-2.5559967919854962
