title,author,avg_rating,genre,published_year,price,currency,cover_url,link
The Glass Menagerie,Tennessee Williams,4.113022312373225,Drama,2013-02-20,,,http://books.google.com/books/content?id=27tmjWmSTN0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/92517.The_Glass_Menagerie
Pericles and Aspasia: A Story of Ancient Greece,Yvonne Korshak,4.113022312373225,,2022-09-23,,,http://books.google.com/books/content?id=SnRqzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/62986809-pericles-and-aspasia
"World Without End (Kingsbridge, #2)",Ken Follett,4.113022312373225,Fiction,2012-08-02,,,http://books.google.com/books/content?id=T00rvkLKp6oC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5064.World_Without_End
"To All the Boys I've Loved Before (To All the Boys I've Loved Before, #1)",Jenny Han,4.113022312373225,Juvenile Fiction,2018-10-04,,,http://books.google.com/books/content?id=Uh9zDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/15749186-to-all-the-boys-i-ve-loved-before
"The Knife of Never Letting Go (Chaos Walking, #1)",Patrick Ness,4.113022312373225,Juvenile Fiction,2008,,,http://books.google.com/books/content?id=kGklAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/20758104-the-knife-of-never-letting-go
"1Q84 (1Q84, #1-3)",Haruki Murakami,4.113022312373225,Education,2018-09-03,9.99,EUR,http://books.google.com/books/content?id=VkhtDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10357575-1q84
"L.A. Confidential (L.A. Quartet, #3)",James Ellroy,4.113022312373225,Fiction,2004,,,http://books.google.com/books/content?id=9q2uRs2SN4UC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/57727.L_A_Confidential
"Good Girl, Bad Blood (A Good Girl's Guide to Murder, #2)",Holly  Jackson,4.113022312373225,Young Adult Fiction,2024-12-01,34.99,EUR,http://books.google.com/books/content?id=YIk0EQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/51335759-good-girl-bad-blood
"[No Country for Old Men] (By: Cormac McCarthy) [published: December, 2007]",Cormac McCarthy,4.113022312373225,English fiction,1979,,,,https://www.goodreads.com/book/show/131313317-no-country-for-old-men-by
We Need to Talk About Kevin,Lionel Shriver,4.113022312373225,Fiction,2010-07-09,9.99,EUR,http://books.google.com/books/content?id=GNp0SptFYg8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/80660.We_Need_to_Talk_About_Kevin
"Carry On (Simon Snow, #1)",Rainbow Rowell,4.113022312373225,Young Adult Fiction,2015-10-08,11.99,EUR,http://books.google.com/books/content?id=DLxtCQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/32768522-carry-on
"Hunted (House of Night, #5)",P.C. Cast,4.113022312373225,Young Adult Fiction,2010-04-01,10.83,EUR,http://books.google.com/books/content?id=L9H_4SnTKlkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/4134071-hunted
"The Scorch Trials (The Maze Runner, #2)",James Dashner,4.113022312373225,Young Adult Fiction,2010-10-12,7.9,EUR,http://books.google.com/books/content?id=Rdwosb3edv8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7631105-the-scorch-trials
"A Dog's Purpose (A Dog's Purpose, #1)",W. Bruce Cameron,4.113022312373225,Fiction,2010-07-06,7.72,EUR,http://books.google.com/books/content?id=lCGyHH-9ThMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7723542-a-dog-s-purpose
"Captive in the Dark (The Dark Duet, #1)",C.J. Roberts,4.113022312373225,,2015,,,,https://www.goodreads.com/book/show/12513614-captive-in-the-dark
"Viciously Yours (Fae Kings of Eden, #1)",Jamie Applegate Hunter,4.113022312373225,Fiction,2024-01-23,,,http://books.google.com/books/content?id=klaD0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/205404157-viciously-yours
"The Silver Chair (Chronicles of Narnia, #4)",C.S. Lewis,4.113022312373225,Juvenile Fiction,1980,,,http://books.google.com/books/content?id=Mx-ln_GJaGgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/65641.The_Silver_Chair
No One Can Know,Kate Alice Marshall,4.113022312373225,Fiction,2023-11-14,,,http://books.google.com/books/content?id=9G3eEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/127305892-no-one-can-know
Project Hail Mary,Andy Weir,4.113022312373225,Fiction,2021-05-04,,,http://books.google.com/books/content?id=-Ff2DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/54493401-project-hail-mary
Taming Flame,Therisa Peimer,4.113022312373225,Fiction,2022-07-15,5.34,EUR,http://books.google.com/books/content?id=B3N7EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/61608233-taming-flame
Before I Fall,Lauren Oliver,4.113022312373225,Fiction,2010-03-04,3.49,EUR,http://books.google.com/books/content?id=yzoUcIuczs8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6482837-before-i-fall
The Merchant of Venice,William Shakespeare,4.113022312373225,Comics & Graphic Novels,2000,,,http://books.google.com/books/content?id=2Rbp7JGn88oC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/24128.The_Merchant_of_Venice
"Hidden Bodies (You, #2)",Caroline Kepnes,4.113022312373225,Fiction,2019-12-20,,,,https://www.goodreads.com/book/show/29430824-hidden-bodies
Interpreter of Maladies,Jhumpa Lahiri,4.113022312373225,Fiction,1999,,,http://books.google.com/books/content?id=w4bZtp8Azw8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5439.Interpreter_of_Maladies
"Inheritance (The Inheritance Cycle, #4)",Christopher Paolini,4.113022312373225,Juvenile Fiction,2014-12-09,,,http://books.google.com/books/content?id=rThEBQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7664041-inheritance
Gray After Dark,Noelle W. Ihli,4.113022312373225,Fiction,2025-07-29,,,http://books.google.com/books/content?id=rBdXEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/204787816-gray-after-dark
"Inferno (Robert Langdon, #4)",Dan    Brown,4.113022312373225,Fiction,2013-05-14,11.99,EUR,http://books.google.com/books/content?id=UsMj7K2IXN4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/17212231-inferno
"The Bean Trees (Greer Family, #1)",Barbara Kingsolver,4.113022312373225,Fiction,2009-03-17,4.49,EUR,http://books.google.com/books/content?id=wgxMqRRWzT8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/30868.The_Bean_Trees
"The Secret (The Secret, #1)",Rhonda Byrne,4.113022312373225,"Body, Mind & Spirit",2006-11-28,,,http://books.google.com/books/content?id=2sN5kscWNgEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/52529.The_Secret
"P.S. I Love You (P.S. I Love You, #1)",Cecelia Ahern,4.113022312373225,Fiction,2025-02-11,9.62,EUR,http://books.google.com/books/content?id=jI4LBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/366522.P_S_I_Love_You
"Wicked Lovely (Wicked Lovely, #1)",Melissa Marr,4.113022312373225,Juvenile Fiction,2008-04-29,,,http://books.google.com/books/content?id=HoklAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/305234.Wicked_Lovely
A Brief History of Time,Stephen Hawking,4.113022312373225,Science,1990,,,http://books.google.com/books/content?id=A9nWaIpeXhkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/3869.A_Brief_History_of_Time
"As Good As Dead (A Good Girl's Guide to Murder, #3)",Holly  Jackson,4.113022312373225,Young Adult Fiction,2021-09-28,,,http://books.google.com/books/content?id=Vh8YEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/56905097-as-good-as-dead
Educated,Tara Westover,4.113022312373225,Biography & Autobiography,2018-02-20,,,http://books.google.com/books/content?id=2ObWDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/35133922-educated
"Prince Caspian (Chronicles of Narnia, #2)",C.S. Lewis,4.113022312373225,,1951,,,,https://www.goodreads.com/book/show/121749.Prince_Caspian
The Bluest Eye,Toni Morrison,4.113022312373225,Fiction,2007-07-24,,,http://books.google.com/books/content?id=12_KUGLXigMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/11337.The_Bluest_Eye
"The Blood of Olympus (The Heroes of Olympus, #5)",Rick Riordan,4.113022312373225,Juvenile Fiction,2019-09-24,,,http://books.google.com/books/content?id=9N_awAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/18705209-the-blood-of-olympus
"The House in the Cerulean Sea (Cerulean Chronicles, #1)",T.J. Klune,4.113022312373225,Fiction,2021-02-02,,,http://books.google.com/books/content?id=LyV8zQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/45047384-the-house-in-the-cerulean-sea
"The Queen of the Damned (The Vampire Chronicles, #3)",Anne Rice,4.113022312373225,Fiction,2010-11-17,7.9,EUR,http://books.google.com/books/content?id=-xXaKrrBY40C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/43758.The_Queen_of_the_Damned
"My Sister, the Serial Killer",Oyinkan Braithwaite,4.113022312373225,,2018-11-28,,,,https://www.goodreads.com/book/show/38819868-my-sister-the-serial-killer
Ask for Andrea,Noelle W. Ihli,4.113022312373225,Fiction,2025-07-29,,,http://books.google.com/books/content?id=9sJVEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/60168787-ask-for-andrea
Gravity’s Rainbow,Thomas Pynchon,4.113022312373225,Fiction,2012-06-13,4.92,EUR,http://books.google.com/books/content?id=GGPm4I3BbxAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/415.Gravity_s_Rainbow
"The Eyre Affair (Thursday Next, #1)",Jasper Fforde,4.113022312373225,Fiction,2009-05-01,2.99,EUR,http://books.google.com/books/content?id=Yr32gqStb8UC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/27003.The_Eyre_Affair
The Club,Ellery Lloyd,4.113022312373225,Fiction,2022-03-01,11.99,EUR,http://books.google.com/books/content?id=iBg_EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/58536005-the-club
One Day in the Life of Ivan Denisovich,Aleksandr Solzhenitsyn,4.113022312373225,Fiction,2005-03-16,11.47,EUR,http://books.google.com/books/content?id=gwnBvz8pIUMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/17125.One_Day_in_the_Life_of_Ivan_Denisovich
"Think Twice (Myron Bolitar, #12)",Harlan Coben,4.113022312373225,Fiction,2024-05-23,8.99,EUR,http://books.google.com/books/content?id=MgXREAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/198494009-think-twice
All the King's Men,Robert Penn Warren,4.113022312373225,Fiction,2005,,,http://books.google.com/books/content?id=QRO0ie4ZX6oC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5527.All_the_King_s_Men
Angels Fall,Nora Roberts,4.113022312373225,Fiction,2008-10-02,6.49,EUR,http://books.google.com/books/content?id=8s4oELPEVK0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/26050.Angels_Fall
Invisible Monsters,Chuck Palahniuk,4.113022312373225,Fiction,1999-09-17,,,http://books.google.com/books/content?id=SaGhAQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/36236125-invisible-monsters
House of Leaves,Mark Z. Danielewski,4.113022312373225,Fiction,2000,,,http://books.google.com/books/content?id=o6NzGNODRjkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/24800.House_of_Leaves
"In Cold Blood by Truman Capote [Random,2002]",Truman Capote,4.113022312373225,Young Adult Nonfiction,2017-10-05,,,http://books.google.com/books/content?id=dKk4DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/143416043-in-cold-blood-by-truman-capote-random-2002
Head Like a Hole,Andrew Van Wey,4.113022312373225,Fiction,2022-09-30,,,http://books.google.com/books/content?id=hqhfzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/61800582-head-like-a-hole
"Guards! Guards! (Discworld, #8; City Watch, #1)",Terry Pratchett,4.113022312373225,Fiction,2008-12-16,8.99,EUR,http://books.google.com/books/content?id=Bh9VrfptqScC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/64216.Guards_Guards_
"Lover Eternal (Black Dagger Brotherhood, #2)",J.R. Ward,4.113022312373225,Fantasy fiction,2007,,,http://books.google.com/books/content?id=fAyjAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/35729.Lover_Eternal
Galveston,Nic Pizzolatto,4.113022312373225,Fiction,2011-06-14,,,http://books.google.com/books/content?id=aqDQAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7203669-galveston
"House of Earth and Blood (Crescent City, #1)",Sarah J. Maas,4.113022312373225,Fiction,2021-03-02,,,http://books.google.com/books/content?id=X_haEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/44778083-house-of-earth-and-blood
"Assassin's Apprentice (Farseer Trilogy, #1)",Robin Hobb,4.113022312373225,Fiction,2014-06-03,18.78,EUR,http://books.google.com/books/content?id=bjWOAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/77197.Assassin_s_Apprentice
Because of Winn-Dixie,Kate DiCamillo,4.113022312373225,Juvenile Fiction,2009-09-08,,,http://books.google.com/books/content?id=ddRIAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/357664.Because_of_Winn_Dixie
The Roommate,Kiersten Modglin,4.113022312373225,,2021-02-24,,,http://books.google.com/books/content?id=F_FAzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/57040367-the-roommate
"The Bourne Identity (Jason Bourne, #1)",Robert Ludlum,4.113022312373225,Foreign Language Study,2010,,,http://books.google.com/books/content?id=KYaERAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/7869.The_Bourne_Identity
"Poison Study (Study, #1)",Maria V. Snyder,4.113022312373225,Juvenile Fiction,2018-12-10,5.05,EUR,http://books.google.com/books/content?id=utKdDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/60510.Poison_Study
Seabiscuit: An American Legend,Laura Hillenbrand,4.113022312373225,Biography & Autobiography,2003-07-01,12.84,EUR,http://books.google.com/books/content?id=oEFpcR9p4GYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/110737.Seabiscuit
Foucault’s Pendulum,Umberto Eco,4.113022312373225,Fiction,2014-08-29,8.99,EUR,http://books.google.com/books/content?id=_JJOBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/17841.Foucault_s_Pendulum
"Twenty Thousand Leagues Under the Sea (Captain Nemo, #2)",Jules Verne,4.113022312373225,Fiction,1998,,,http://books.google.com/books/content?id=uxxjI0XZR-cC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/33507.Twenty_Thousand_Leagues_Under_the_Sea
Look Closer,David Ellis,4.113022312373225,Fiction,2022-07-05,11.84,EUR,http://books.google.com/books/content?id=TopGEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/59316367-look-closer
Notes on an Execution,Danya Kukafka,4.113022312373225,Fiction,2022-01-25,4.49,EUR,http://books.google.com/books/content?id=-HgyEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/57773248-notes-on-an-execution
The Girl Who Was Taken,Charlie Donlea,4.113022312373225,Fiction,2018-03-27,13.89,EUR,http://books.google.com/books/content?id=I0VRDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/39657755-the-girl-who-was-taken
The Memory Keeper's Daughter,Kim Edwards,4.113022312373225,Fiction,2010-12-02,8.99,EUR,http://books.google.com/books/content?id=MsnkwPLcO3UC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10441.The_Memory_Keeper_s_Daughter
The Ocean at the End of the Lane,Neil Gaiman,4.113022312373225,Fiction,2013-06-18,4.39,EUR,http://books.google.com/books/content?id=04eIA3RwGbwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/15783514-the-ocean-at-the-end-of-the-lane
The Iliad,Homer,4.113022312373225,History,2007,,,http://books.google.com/books/content?id=sos0paw_-cEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/1371.The_Iliad
"City of Ashes (The Mortal Instruments, #2)",Cassandra Clare,4.113022312373225,Juvenile Fiction,2009-03-24,,,http://books.google.com/books/content?id=GVPGAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/1582996.City_of_Ashes
Mythology,Edith Hamilton,4.113022312373225,Social Science,2012-06-25,7.99,EUR,http://books.google.com/books/content?id=oZU3AQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/23522.Mythology
Peace Like a River,Leif Enger,4.113022312373225,Fiction,2018-10-04,3.99,EUR,http://books.google.com/books/content?id=txtlDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/227571.Peace_Like_a_River
The Night Before Christmas,Clement Clarke Moore,4.113022312373225,,2017-01-04,,,,https://www.goodreads.com/book/show/196970.The_Night_Before_Christmas
A People’s History of the United States: 1492 - Present,Howard Zinn,4.113022312373225,History,2003,,,http://books.google.com/books/content?id=F3c_Ujq4l2oC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2767.A_People_s_History_of_the_United_States
"Not Forever, But For Now",Chuck Palahniuk,4.113022312373225,Fiction,2024-09-10,,,http://books.google.com/books/content?id=7I8ZEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/101145468-not-forever-but-for-now
If We Were Villains,M.L. Rio,4.113022312373225,Fiction,2023-05-17,9.99,EUR,http://books.google.com/books/content?id=fzOxEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/30319086-if-we-were-villains
"Oedipus Rex  (The Theban Plays, #1)",Sophocles,4.113022312373225,,2017-09-03,,,,https://www.goodreads.com/book/show/1554.Oedipus_Rex
"Where She Went (If I Stay, #2)",Gayle Forman,4.113022312373225,Juvenile Fiction,2014-08-23,,,http://books.google.com/books/content?id=P9nYoQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/8492825-where-she-went
Tokyo: The Devil of Nanking,Mo Hayder,4.113022312373225,British,2004,,,http://books.google.com/books/content?id=W1OhAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/6347010-tokyo
The Tesseract,Alex Garland,4.113022312373225,Fiction,2005-07-05,,,http://books.google.com/books/content?id=zM0O7OHxRpcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/243257.The_Tesseract
"The Talisman (The Talisman, #1)",Stephen        King,4.113022312373225,Fiction,2012-07-05,6.99,EUR,http://books.google.com/books/content?id=6kTyY_AvjrIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/59219.The_Talisman
The History of Love,Nicole Krauss,4.113022312373225,Fiction,2025-04-25,,,http://books.google.com/books/content?id=N15cexxVFh8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/3867.The_History_of_Love
"Oryx and Crake (MaddAddam, #1)",Margaret Atwood,4.113022312373225,Fiction,2014-08-12,,,,https://www.goodreads.com/book/show/46756.Oryx_and_Crake
Grimm's Fairy Tales,Jacob Grimm,4.113022312373225,Fiction,2016-07,,,http://books.google.com/books/content?id=Pq-TDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/19351490-grimm-s-fairy-tales
"The Fiery Cross (Outlander, #5)",Diana Gabaldon,4.113022312373225,Fiction,2011-08-31,8.99,EUR,http://books.google.com/books/content?id=1TsCw44n8SAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10967.The_Fiery_Cross
"The Hero of Ages (Mistborn, #3)",Brandon Sanderson,4.113022312373225,Fiction,2010-03-30,6.99,EUR,http://books.google.com/books/content?id=7wV6JAOGRTYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2767793-the-hero-of-ages
Libra,Don DeLillo,4.113022312373225,Fiction,1988,,,http://books.google.com/books/content?id=rYpaAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/400.Libra
"Simon vs. the Homo Sapiens Agenda (Simonverse, #1)",Becky Albertalli,4.113022312373225,Young Adult Fiction,2019-10,,,http://books.google.com/books/content?id=9NaEwwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/19547856-simon-vs-the-homo-sapiens-agenda
Native Son,Richard Wright,4.113022312373225,,1979,,,,https://www.goodreads.com/book/show/15622.Native_Son
The Yellow Wallpaper and Other Stories,Charlotte Perkins Gilman,4.113022312373225,Fiction,2012-03-01,0.92,EUR,http://books.google.com/books/content?id=3Y28AQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/99300.The_Yellow_Wallpaper_and_Other_Stories
The Midnight Library,Matt Haig,4.113022312373225,Fiction,2020-08-13,10.69,EUR,http://books.google.com/books/content?id=M53SDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/52578297-the-midnight-library
"Champion (Legend, #3)",Marie Lu,4.113022312373225,Juvenile Fiction,2014-06-20,,,http://books.google.com/books/content?id=2EUtoAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/14290364-champion
"Gone (Gone, #1)",Michael  Grant,4.113022312373225,,1997,,,,https://www.goodreads.com/book/show/2536134.Gone
"A Breath of Snow and Ashes (Outlander, #6)",Diana Gabaldon,4.113022312373225,Fiction,2011-08-31,3.99,EUR,http://books.google.com/books/content?id=DrSZF-wDZCAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10965.A_Breath_of_Snow_and_Ashes
Archer's Voice,Mia Sheridan,4.113022312373225,Fiction,2016-11-01,7.99,EUR,http://books.google.com/books/content?id=ja5BDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/32822135-archer-s-voice
"The Killer Angels (The Civil War Trilogy, #2)",Michael Shaara,4.113022312373225,Fiction,2013-06-15,,,http://books.google.com/books/content?id=3a28BQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/682804.The_Killer_Angels
"One of Us Is Lying (One of Us is Lying, #1)",Karen M. McManus,4.113022312373225,Young Adult Fiction,2018-02-01,9.99,EUR,http://books.google.com/books/content?id=gxo-DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/58679358-one-of-us-is-lying
"One for the Money (Stephanie Plum, #1)",Janet Evanovich,4.113022312373225,Fiction,2019-06-04,,,http://books.google.com/books/content?id=z66WDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6853.One_for_the_Money
The Purpose Driven Life: What on Earth Am I Here for?,Rick Warren,4.113022312373225,Religion,2002,,,http://books.google.com/books/content?id=RHewj3pyXNsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/56495.The_Purpose_Driven_Life
I Am Legend and Other Stories,Richard Matheson,4.113022312373225,Horror tales,2006,,,http://books.google.com/books/content?id=eTNgPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/547094.I_Am_Legend_and_Other_Stories
If on a Winter’s Night a Traveler,Italo Calvino,4.113022312373225,Fiction,2010-12-23,8.99,EUR,http://books.google.com/books/content?id=R9qnfnugEOsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/374233.If_on_a_Winter_s_Night_a_Traveler
"Night Watch (Discworld, #29; City Watch, #6)",Terry Pratchett,4.113022312373225,Fiction,2025-04-24,8.99,EUR,http://books.google.com/books/content?id=_GcwEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/47989.Night_Watch
Starship Troopers,Robert A. Heinlein,4.113022312373225,Fiction,2014-11-25,9.99,EUR,http://books.google.com/books/content?id=PSl4DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/17214.Starship_Troopers
"Left Behind (Left Behind, #1)",Tim LaHaye,4.113022312373225,Fiction,2011-03-16,14.97,EUR,http://books.google.com/books/content?id=poKnuATl3DsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/27523.Left_Behind
The Shards,Bret Easton Ellis,4.113022312373225,Fiction,2023-01-17,10.87,EUR,http://books.google.com/books/content?id=yoRrEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/60880820-the-shards
