title,author,avg_rating,genre,price,currency,cover_url,link
"The Killer Angels (The Civil War Trilogy, #2)",Michael Shaara,4.11,Fiction,,NAN,http://books.google.com/books/content?id=3a28BQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/682804.The_Killer_Angels
The Killer Inside Me,Jim Thompson,4.11,Fiction,3.99,EUR,http://books.google.com/books/content?id=q7KEvoD9RDgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/298663.The_Killer_Inside_Me
The Kite Runner,Khaled Hosseini,4.35,Nan,,NAN,,https://www.goodreads.com/book/show/77203.The_Kite_Runner
"The Knife of Never Letting Go (Chaos Walking, #1)",Patrick Ness,4.11,Juvenile Fiction,,NAN,http://books.google.com/books/content?id=kGklAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/20758104-the-knife-of-never-letting-go
"The Last Battle (Chronicles of Narnia, #7)",C.S. Lewis,4.11,Juvenile Fiction,11.46,EUR,http://books.google.com/books/content?id=1U0oDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/84369.The_Last_Battle
The Last Lecture,Randy Pausch,4.11,Biography & Autobiography,,NAN,http://books.google.com/books/content?id=S8jaAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/40611510-the-last-lecture
"The Last Olympian (Percy Jackson and the Olympians, #5)",Rick Riordan,4.55,Juvenile Fiction,,NAN,http://books.google.com/books/content?id=pcyOEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/4556058-the-last-olympian
The Last Song,Nicholas Sparks,4.16,Fiction,,NAN,http://books.google.com/books/content?id=rolgBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6400090-the-last-song
"The Last Thing He Told Me (Hannah Hall, #1)",Laura Dave,3.83,Fiction,13.84,EUR,http://books.google.com/books/content?id=3s8DEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/54981009-the-last-thing-he-told-me
"The Last Unicorn (The Last Unicorn, #1)",Peter S. Beagle,4.11,Fiction,5.99,EUR,http://books.google.com/books/content?id=FXlkEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/29127.The_Last_Unicorn
The Left Hand of Darkness,Ursula K. Le Guin,4.11,Fiction,8.08,EUR,http://books.google.com/books/content?id=zhERCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/18423.The_Left_Hand_of_Darkness
"The Lies of Locke Lamora (Gentleman Bastard, #1)",Scott Lynch,4.11,Fiction,4.04,EUR,http://books.google.com/books/content?id=dG8disouIykC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/29588376-the-lies-of-locke-lamora
"The Lies of Vampires and Slayers (Magic on Main Street, #1)",K.M. Shea,4.11,Videodiscs,,NAN,http://books.google.com/books/content?id=XoMHAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/202901080-the-lies-of-vampires-and-slayers
"The Lightning Thief (Percy Jackson and the Olympians, #1)",Rick Riordan,4.31,Nan,,NAN,,https://www.goodreads.com/book/show/28187.The_Lightning_Thief
"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",C.S. Lewis,4.24,Juvenile Fiction,11.46,EUR,http://books.google.com/books/content?id=6EIoDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/100915.The_Lion_the_Witch_and_the_Wardrobe
"The Little House Collection (Little House, #1-9)",Laura Ingalls Wilder,4.36,Juvenile Fiction,,NAN,http://books.google.com/books/content?id=lDUbAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/114345.The_Little_House_Collection
The Little Prince,Antoine de Saint-Exupéry,4.33,Juvenile Fiction,,NAN,http://books.google.com/books/content?id=CQYg20lTHtMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/157993.The_Little_Prince
The Long Walk,Richard  Bachman,4.11,Fiction,6.49,EUR,http://books.google.com/books/content?id=eMF9EQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/9014.The_Long_Walk
The Lorax,Dr. Seuss,4.35,Juvenile Fiction,7.07,EUR,http://books.google.com/books/content?id=-6_xAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7784.The_Lorax
The Lord of the Rings,J.R.R. Tolkien,4.54,Fiction,,NAN,http://books.google.com/books/content?id=LRD9EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/33.The_Lord_of_the_Rings
"The Lost Hero (The Heroes of Olympus, #1)",Rick Riordan,4.29,Juvenile Fiction,,NAN,http://books.google.com/books/content?id=oqlszQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/7736182-the-lost-hero
"The Lost Symbol (Robert Langdon, #3)",Dan    Brown,4.11,Fiction,8.99,EUR,http://books.google.com/books/content?id=s8l5ApOH2CwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6411961-the-lost-symbol
The Love Hypothesis,Ali Hazelwood,4.11,Fiction,6.45,EUR,http://books.google.com/books/content?id=J4QUEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/56732449-the-love-hypothesis
The Lovely Bones,Alice Sebold,3.86,Fiction,12.56,EUR,http://books.google.com/books/content?id=w6H8DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/12232938-the-lovely-bones
The Magic Mountain,Thomas Mann,4.11,Fiction,,NAN,http://books.google.com/books/content?id=tChcAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/88077.The_Magic_Mountain
"The Magician’s Nephew (Chronicles of Narnia, #6)",C.S. Lewis,4.05,Fiction,,NAN,http://books.google.com/books/content?id=2ot_EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/65605.The_Magician_s_Nephew
The Magus,John Fowles,4.11,Fiction,8.99,EUR,http://books.google.com/books/content?id=zILyw41Lr8UC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/16286.The_Magus
"The Mark of Athena (The Heroes of Olympus, #3)",Rick Riordan,4.47,Juvenile Fiction,8.99,EUR,http://books.google.com/books/content?id=4NuJZT8XLgQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/12127750-the-mark-of-athena
The Marriage Portrait,Maggie O'Farrell,4.11,Fiction,,NAN,http://books.google.com/books/content?id=AnuczwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/60353768-the-marriage-portrait
The Martian,Andy Weir,4.42,Astronauts,,NAN,http://books.google.com/books/content?id=P7g_rgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/18007564-the-martian
The Martian Chronicles,Ray Bradbury,4.16,Fiction,,NAN,http://books.google.com/books/content?id=HzQXlPS48PQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/76778.The_Martian_Chronicles
The Master and Margarita,Mikhail Bulgakov,4.28,Fiction,,NAN,http://books.google.com/books/content?id=zUloAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/117833.The_Master_and_Margarita
"The Maze Runner (The Maze Runner, #1)",James Dashner,4.05,Juvenile Fiction,,NAN,http://books.google.com/books/content?id=yo5GBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6186357-the-maze-runner
The Memory Keeper's Daughter,Kim Edwards,4.11,Fiction,8.99,EUR,http://books.google.com/books/content?id=MsnkwPLcO3UC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10441.The_Memory_Keeper_s_Daughter
The Merchant of Venice,William Shakespeare,4.11,Comics & Graphic Novels,,NAN,http://books.google.com/books/content?id=2Rbp7JGn88oC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/24128.The_Merchant_of_Venice
The Metamorphosis,Franz Kafka,3.9,Nan,,NAN,,https://www.goodreads.com/book/show/485894.The_Metamorphosis
The Midnight Library,Matt Haig,4.11,Fiction,10.69,EUR,http://books.google.com/books/content?id=M53SDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/52578297-the-midnight-library
"The Mists of Avalon (Avalon, #1)",Marion Zimmer Bradley,4.13,Fiction,,NAN,http://books.google.com/books/content?id=hPHO7A8n_Q0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/40605251-the-mists-of-avalon
The Monster at the End of this Book,Jon Stone,4.46,Juvenile Fiction,2.66,EUR,http://books.google.com/books/content?id=ERTPzj1SGXYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/44186.The_Monster_at_the_End_of_this_Book
The Moon Is a Harsh Mistress,Robert A. Heinlein,4.11,Nan,,NAN,http://books.google.com/books/content?id=DzRgPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/16690.The_Moon_Is_a_Harsh_Mistress
"The Mortal Instruments Boxed Set: City of Bones; City of Ashes; City of Glass (The Mortal Instruments, #1-3)",Cassandra Clare,4.11,Young Adult Fiction,64.28,EUR,http://books.google.com/books/content?id=QBnjDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6485421-the-mortal-instruments-boxed-set
"The Murder of Roger Ackroyd (Hercule Poirot, #4)",Agatha Christie,4.11,Fiction,,NAN,http://books.google.com/books/content?id=weDMJGr5G7EC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/16328.The_Murder_of_Roger_Ackroyd
The Name of the Rose,Umberto Eco,4.14,Fiction,,NAN,http://books.google.com/books/content?id=fxd72t5dEPMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/119073.The_Name_of_the_Rose
"The Name of the Wind (The Kingkiller Chronicle, #1)",Patrick Rothfuss,4.52,Fantasy Fiction,,NAN,http://books.google.com/books/content?id=pb7NAgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/186074.The_Name_of_the_Wind
The Namesake,Jhumpa Lahiri,4.11,Fiction,,NAN,http://books.google.com/books/content?id=Nx-vY7ac1OcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/33917.The_Namesake
The Neverending Story,Michael Ende,4.18,Fiction,,NAN,http://books.google.com/books/content?id=oCDN70LpoFgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/27712.The_Neverending_Story
The Night Before Christmas,Clement Clarke Moore,4.11,Nan,,NAN,,https://www.goodreads.com/book/show/196970.The_Night_Before_Christmas
The Night Circus,Erin Morgenstern,4.0,Fiction,3.99,EUR,http://books.google.com/books/content?id=GwAWS6C33O4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/9361589-the-night-circus
The Nightingale,Kristin Hannah,4.64,Fiction,11.99,EUR,http://books.google.com/books/content?id=ZNyIBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/21853621-the-nightingale
"The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency, #1)",Alexander McCall Smith,4.11,Fiction,5.99,EUR,http://books.google.com/books/content?id=S-t-icCTcIkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7061.The_No_1_Ladies_Detective_Agency
"The Notebook (The Notebook, #1)",Nicholas Sparks,4.16,Science,,NAN,http://books.google.com/books/content?id=vsXaDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/33648131-the-notebook
The Ocean at the End of the Lane,Neil Gaiman,4.11,Fiction,4.39,EUR,http://books.google.com/books/content?id=04eIA3RwGbwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/15783514-the-ocean-at-the-end-of-the-lane
The Odyssey,Homer,3.83,Fiction,1.09,EUR,http://books.google.com/books/content?id=IdJN5DRXFwcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/1381.The_Odyssey
The Old Man and the Sea,Ernest Hemingway,3.81,Nan,,NAN,http://books.google.com/books/content?id=K1cIZmFe7KoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2165.The_Old_Man_and_the_Sea
"The Oldest Dance (Wisdom Revolution, #2)",Misba,4.11,Fiction,4.99,EUR,http://books.google.com/books/content?id=-OfAEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/60215458-the-oldest-dance
The Omnivore's Dilemma: A Natural History of Four Meals,Michael Pollan,4.11,Health & Fitness,9.09,EUR,http://books.google.com/books/content?id=QZ1D4Q8uZuoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/3109.The_Omnivore_s_Dilemma
"The Once and Future King (The Once and Future King, #1-5)",T.H. White,4.07,Fiction,,NAN,http://books.google.com/books/content?id=apmCEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/43545.The_Once_and_Future_King
"The One (The Selection, #3)",Kiera Cass,4.14,Young Adult Fiction,6.29,EUR,http://books.google.com/books/content?id=wckaAQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/18635016-the-one
The Only One Left,Riley Sager,4.13,Fiction,,NAN,http://books.google.com/books/content?id=6L9aEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/62703226-the-only-one-left
The Origin of Species,Charles Darwin,4.01,Evolution,,NAN,http://books.google.com/books/content?id=YY4EAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/22463.The_Origin_of_Species
"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",Philippa Gregory,4.09,Fiction,,NAN,http://books.google.com/books/content?id=dOvim4cfr48C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/37470.The_Other_Boleyn_Girl
The Outsiders,S.E. Hinton,4.14,Young Adult Fiction,9.09,EUR,http://books.google.com/books/content?id=ha6GIYze5lEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/231804.The_Outsiders
The Paris Apartment,Lucy Foley,3.65,Fiction,6.99,EUR,http://books.google.com/books/content?id=ByH9DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/58468990-the-paris-apartment
"The Passage (The Passage, #1)",Justin Cronin,4.11,Good And Evil,,NAN,http://books.google.com/books/content?id=QkBfvgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/6690798-the-passage
The Pearl,John Steinbeck,4.11,Juvenile Fiction,7.99,EUR,http://books.google.com/books/content?id=pZsTwnJddU8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5308.The_Pearl
The Perks of Being a Wallflower,Stephen Chbosky,4.24,Fiction,,NAN,http://books.google.com/books/content?id=pK0X5FyUs28C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/22628.The_Perks_of_Being_a_Wallflower
The Phantom Tollbooth,Norton Juster,4.2,Nan,,NAN,,https://www.goodreads.com/book/show/378.The_Phantom_Tollbooth
The Phantom of the Opera,Gaston Leroux,3.96,Juvenile Fiction,7.9,EUR,http://books.google.com/books/content?id=bNUnEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/480204.The_Phantom_of_the_Opera
The Picture of Dorian Gray,Oscar Wilde,4.13,Fiction,,NAN,http://books.google.com/books/content?id=icSwNbJng4wC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/5297.The_Picture_of_Dorian_Gray
"The Pillars of the Earth (Kingsbridge, #1)",Ken Follett,4.35,Fiction,14.99,EUR,http://books.google.com/books/content?id=CiCYALkUTaIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5043.The_Pillars_of_the_Earth
The Plague,Albert Camus,4.02,Nan,,NAN,http://books.google.com/books/content?id=_swNAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/11989.The_Plague
The Poisonwood Bible,Barbara Kingsolver,4.11,Nan,,NAN,,https://www.goodreads.com/book/show/7244.The_Poisonwood_Bible
The Polar Express,Chris Van Allsburg,4.11,Nan,,NAN,,https://www.goodreads.com/book/show/420282.The_Polar_Express
The Polymorph,Max Nowaz,4.11,Nan,,NAN,,https://www.goodreads.com/book/show/101265124-the-polymorph
"The Poppy War (The Poppy War, #1)",R.F. Kuang,4.11,Fiction,10.99,EUR,http://books.google.com/books/content?id=Vg89DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/35068705-the-poppy-war
The Portrait of a Lady,Henry James,4.11,Nan,,NAN,,https://www.goodreads.com/book/show/264.The_Portrait_of_a_Lady
The Power of Myth,Joseph Campbell,4.11,Social Science,7.07,EUR,http://books.google.com/books/content?id=2GOIGuh5GJ4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/35519.The_Power_of_Myth
"The Power of One (The Power of One, #1)",Bryce Courtenay,4.36,Budget,,NAN,http://books.google.com/books/content?id=28RF2T8fcUIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/122.The_Power_of_One
The Prince,Niccolò Machiavelli,3.84,Philosophy,,NAN,http://books.google.com/books/content?id=MugHAy_Atz4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/28862.The_Prince
The Prince of Tides,Pat Conroy,4.26,Nan,,NAN,,https://www.goodreads.com/book/show/16735.The_Prince_of_Tides
The Princess Bride,William Goldman,4.27,Family & Relationships,,NAN,http://books.google.com/books/content?id=-TEhWYITfkYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/21787.The_Princess_Bride
The Prophet,Kahlil Gibran,4.23,Philosophy,,NAN,http://books.google.com/books/content?id=n5BlBsFbGOQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2547.The_Prophet
The Purpose Driven Life: What on Earth Am I Here for?,Rick Warren,4.11,Religion,,NAN,http://books.google.com/books/content?id=RHewj3pyXNsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/56495.The_Purpose_Driven_Life
"The Queen of Nothing (The Folk of the Air, #3)",Holly Black,4.11,Nan,,NAN,,https://www.goodreads.com/book/show/26032912-the-queen-of-nothing
"The Queen of the Damned (The Vampire Chronicles, #3)",Anne Rice,4.11,Fiction,8.09,EUR,http://books.google.com/books/content?id=-xXaKrrBY40C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/43758.The_Queen_of_the_Damned
The Quiet Tenant,Clémence Michallon,4.11,Fiction,,NAN,http://books.google.com/books/content?id=LEk9EQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/61897971-the-quiet-tenant
"The Raven Boys (The Raven Cycle, #1)",Maggie Stiefvater,4.11,Young Adult Fiction,,NAN,http://books.google.com/books/content?id=dTwyEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/17675462-the-raven-boys
The Reader,Bernhard Schlink,4.11,Fiction,9.09,EUR,http://books.google.com/books/content?id=2JYJicwT84cC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/101299.The_Reader
"The Red Pyramid (The Kane Chronicles, #1)",Rick Riordan,4.11,Juvenile Fiction,8.99,EUR,http://books.google.com/books/content?id=4zjrLRwM3mAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7090447-the-red-pyramid
The Red Tent,Anita Diamant,4.2,Fiction,,NAN,http://books.google.com/books/content?id=aMsXEYD9xPIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/4989.The_Red_Tent
The Remains of the Day,Kazuo Ishiguro,4.14,Fiction,11.99,EUR,http://books.google.com/books/content?id=MSurBex2xcUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/28921.The_Remains_of_the_Day
The Republic,Plato,4.11,Philosophy,8.49,EUR,http://books.google.com/books/content?id=I7lhPhT3K2sC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/30289.The_Republic
"The Restaurant at the End of the Universe (The Hitchhiker's Guide to the Galaxy, #2)",Douglas Adams,4.11,Interplanetary Voyages,,NAN,http://books.google.com/books/content?id=R2TcQAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/8695.The_Restaurant_at_the_End_of_the_Universe
"The Return of the King (The Lord of the Rings, #3)",J.R.R. Tolkien,4.11,Fiction,6.29,EUR,http://books.google.com/books/content?id=dQkFLM8_5ZEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/838729.The_Return_of_the_King
The Road,Cormac McCarthy,4.0,Fiction,11.99,EUR,http://books.google.com/books/content?id=WIKrD-GKehQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6288.The_Road
The Roommate,Kiersten Modglin,4.11,Nan,,NAN,http://books.google.com/books/content?id=F_FAzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/57040367-the-roommate
The Scarlet Letter,Nathaniel Hawthorne,3.44,Fiction,,NAN,http://books.google.com/books/content?id=t7DUXwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/12296.The_Scarlet_Letter
The Scarlet Pimpernel,Emmuska Orczy,4.11,Nan,,NAN,,https://www.goodreads.com/book/show/136116.The_Scarlet_Pimpernel
"The Scorch Trials (The Maze Runner, #2)",James Dashner,4.11,Young Adult Fiction,8.09,EUR,http://books.google.com/books/content?id=Rdwosb3edv8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7631105-the-scorch-trials
The Screwtape Letters,C.S. Lewis,4.27,Literary Collections,,NAN,http://books.google.com/books/content?id=vkroEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/8130077-the-screwtape-letters
"The Sea of Monsters (Percy Jackson and the Olympians, #2)",Rick Riordan,4.24,Juvenile Fiction,14.99,EUR,http://books.google.com/books/content?id=0YU2AAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/28186.The_Sea_of_Monsters
The Sea of Tranquility,Katja Millay,4.11,Fiction,,NAN,http://books.google.com/books/content?id=9y-8xEG80ikC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/16151178-the-sea-of-tranquility
"The Secret (The Secret, #1)",Rhonda Byrne,4.11,"Body, Mind & Spirit",,NAN,http://books.google.com/books/content?id=2sN5kscWNgEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/52529.The_Secret
The Secret Garden,Frances Hodgson Burnett,4.17,Nan,,NAN,,https://www.goodreads.com/book/show/2998.The_Secret_Garden
The Secret History,Donna Tartt,4.16,Fiction,9.09,EUR,http://books.google.com/books/content?id=VO2w8m-ZAeMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/29044.The_Secret_History
The Secret Life of Bees,Sue Monk Kidd,4.1,Fiction,,NAN,http://books.google.com/books/content?id=O3PZCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/37435.The_Secret_Life_of_Bees
The Secret Magdalene,Ki Longfellow,4.14,Fiction,5.04,EUR,http://books.google.com/books/content?id=bWO7wgDgtqwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/514811.The_Secret_Magdalene
"The Selection (The Selection, #1)",Kiera Cass,4.07,Young Adult Fiction,8.99,EUR,http://books.google.com/books/content?id=HbhccC9yumAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10507293-the-selection
The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,4.4,Fiction,,NAN,http://books.google.com/books/content?id=JelhEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/32620332-the-seven-husbands-of-evelyn-hugo
The Shack: Where Tragedy Confronts Eternity,William Paul Young,3.84,Fiction,,NAN,http://books.google.com/books/content?id=cp_hswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/40874325-the-shack
"The Shadow of the Wind (The Cemetery of Forgotten Books, #1)",Carlos Ruiz Zafón,4.31,Fiction,5.49,EUR,http://books.google.com/books/content?id=z9Fe2htTgdoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/1232.The_Shadow_of_the_Wind
The Shards,Bret Easton Ellis,4.11,Fiction,11.13,EUR,http://books.google.com/books/content?id=yoRrEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/60880820-the-shards
The Shell Seekers,Rosamunde Pilcher,4.11,Fiction,5.49,EUR,http://books.google.com/books/content?id=S6X9GosXssoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/37095.The_Shell_Seekers
"The Shining (The Shining, #1)",Stephen        King,4.28,Fiction,7.07,EUR,http://books.google.com/books/content?id=8VnJLu3AvvQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/11588.The_Shining
